K:10
N:1000
Gap:1.40436236129887
Rho: 
1 0.8 0.45 0.2 -0.3 0.7 0.75 0.5 -0.3 -0.1
0.8 1 0.45 0.5 -0.1 0.55 0.4 0.6 -0.4 -0.2
0.45 0.45 1 0.1 -0.3 0.6 0.3 0.4 0 -0.3
0.2 0.5 0.1 1 -0.5 0.35 0.1 0.1 -0.5 -0.45
-0.3 -0.1 -0.3 -0.5 1 -0.4 -0.3 -0.1 0.2 0.2
0.7 0.55 0.6 0.35 -0.4 1 0.8 0.45 -0.2 -0.45
0.75 0.4 0.3 0.1 -0.3 0.8 1 0.45 -0.1 -0.3
0.5 0.6 0.4 0.1 -0.1 0.45 0.45 1 0.1 -0.2
-0.3 -0.4 0 -0.5 0.2 -0.2 -0.1 0.1 1 0.4
-0.1 -0.2 -0.3 -0.45 0.2 -0.45 -0.3 -0.2 0.4 1
X:
91,10,3.97174395779361,1.11094572109388,0.169711452443153,5.63936741225821,37.2998496286482,17.072399430721,0.0429421532899141,0.902688497211784
93,8,11.0367897607786,0.194411049353632,0.228470430709422,5.67064387708002,51.6039032645612,29.778587610214,0.0522673746163182,0.149444249458611
28,3,3.23484033417771,0.0168529943330213,0.980166650610045,2.04648960880889,31.8514977645983,-12.3201726634353,0.0549796071834862,0.848942393902689
83,7,7.67346039409018,0.0691600380427505,0.562407861929387,4.17635735173406,43.8222383341384,29.1050782946179,0.0450539755634964,0.707326382398605
64,6,5.44739953079606,0.0544488365994766,0.960480391280726,5.59793122900814,51.7440737918956,21.0793034786403,0.043229898950085,0.481408389518037
51,4,8.94163889172374,0.135540783987381,0.124585909768939,4.18278549112739,42.6787577093174,19.5846156760964,0.043606033641845,0.511924541788176
73,7,7.04724370405216,0.132073347573169,0.503263484686613,5.49250798696846,34.5962404821291,23.2882814811192,0.144415316522402,0.993523385841399
13,3,6.76127038272331,0.077987689175643,0.681692459154874,2.89177460622925,22.4234371426144,-0.221918772256297,0.131699028886379,0.846718237036839
65,5,3.71282169395722,0.374991862082338,0.148247309029102,4.30870262620846,45.8523282101998,3.33537558130853,0.0242803807836026,0.530408720485866
70,4,9.41847265872445,0.207568876900452,0.000348928850144148,7.31564278339622,41.911305500095,-4.6525797458531,0.0178253736812621,0.519286167807877
45,5,0.909785072625843,0.0587235623970628,0.874892769847065,1.75330464488979,35.2481609125723,16.7750838265282,0.113937344902844,0.926492689643055
71,5,8.39582838545619,0.0502621687084864,0.286546990275383,6.1283489348299,43.9595848113321,21.6733506564,0.204131660602036,0.980078092077747
93,9,13.3835299201596,0.105610190748946,0.665484522236511,11.0234060095895,65.648038239443,62.4777435164137,0.0930804641875339,0.138732270104811
25,4,1.07437660347404,0.0548238862554928,0.994695913046598,2.85126623740103,28.3941496995014,-0.449966207975487,0.180976763172987,0.972019449807703
46,3,8.5096533758951,0.00942111244331186,0.450539814075455,5.08764675730615,49.7922059113188,29.9122462165956,0.180662295400145,0.15303159900941
94,9,3.29091650234726,0.512154305332756,0.379255539504811,5.10079716755729,50.250734358431,10.6603490689205,0.000473298345591147,0.356037140125409
97,6,9.17957914912339,0.0208164340816573,0.24218435655348,4.14393291117515,39.653735180975,15.710147158911,0.126895540575953,0.885887899901718
11,2,5.8716113188532,0.0748880234314129,0.569232370238751,3.59482176526688,34.5556771470839,5.0998846828379,0.295562607090396,0.731004898902029
