K:5
N:2000
Gap:0.191605857455364
Rho: 
1 0.8 0.45 0.2 -0.3
0.8 1 0.45 0.5 -0.1
0.45 0.45 1 0.1 -0.3
0.2 0.5 0.1 1 -0.5
-0.3 -0.1 -0.3 -0.5 1
X:
21,5,4.53250404918936,0.222169395292851,0.927506120642647
97,9,6.40687155023319,0.414345823673016,0.472237055422738
57,6,8.96614313276238,0.0952864525606856,0.518999895779416
14,3,-2.49294320163136,0.247631394293833,0.25144503149204
84,6,8.60482321428858,0.0609216042794287,0.645587369799614
96,5,8.27222509052337,0.274278537825424,0.022783606313169
90,7,7.68928882593557,0.141931870471206,0.579961710376665
52,6,1.45322025637603,0.257787370345298,0.386525691254064
81,5,9.22099693848313,0.0148656177334487,0.558559167431667
66,4,3.82532891860125,0.357679068361848,0.0283332115504891
68,7,2.29906271975161,0.505919841562814,0.352323806611821
73,5,8.47924610691221,0.178505997861478,0.175065657822415
72,6,2.9980561161954,0.68814617625081,0.290270448895171
29,6,5.99871790927505,0.101653640809056,0.982726502465084
5,4,0.814283795057363,0.107120349421166,0.998145455261692
79,9,5.70242500877982,0.348091766682869,0.738169575342909
84,8,12.4871287992125,0.580919583762223,0.011544345645234
8,2,5.91399477671074,0.163825247087516,0.58307677321136
98,9,6.35251310253319,0.523541777154077,0.372254098765552
10,1,4.83598550732676,0.0358641780912876,0.467073489213362
11,3,4.75470843896126,0.228443404881957,0.233981339959428
82,6,2.70286942073834,0.0926087093539536,0.345843387534842
27,3,4.51218862723543,0.0860663418542212,0.332012647995725
71,6,5.12086572076213,0.102407935810205,0.480137110454962
85,7,10.4064097704348,0.103611461003311,0.796603030525148
50,6,4.52640372909366,0.436135602341543,0.691719545284286
37,6,5.65952829790879,1.24116418994702,0.0998722517397255
25,4,3.67263821839886,0.183025654480178,0.42383414064534
47,3,-0.248514655268024,0.160831765682726,0.460489690769464
46,3,5.30820950500501,0.21029922714338,0.31710890145041
62,4,4.09241720124231,0.227142708365548,0.290117833763361
56,4,8.98731725361068,0.116682908497751,0.132858129683882
74,8,7.15276274571422,0.125199599191546,0.600079838884994
98,6,4.17746837835981,0.227090207296804,0.0304604955017567
81,5,9.21807930692334,0.198930229981172,0.0308989183977246
79,8,7.47264610899356,0.405414152403778,0.440511948196217
58,4,6.0724290832057,0.152612391044386,0.625867763068527
18,1,-0.703821887255939,0.111665220698342,0.643228024244308
98,8,16.1545961510235,0.564267398278014,0.0912235167343169
92,6,7.87987434978465,0.0303472179220989,0.447441595140845
18,3,-0.668306688727781,0.520389647668518,0.362312203273177
92,7,5.25240686896846,0.543723278621109,0.00805671163834631
98,6,6.40230772239499,0.117759931716137,0.337964369682595
52,5,8.30145060269535,0.204307049968022,0.44341388810426
