K:10
N:1000
Gap:1.54233595766593
Rho: 
1 0.8 0.45 0.2 -0.3 0.7 0.75 0.5 -0.3 -0.1
0.8 1 0.45 0.5 -0.1 0.55 0.4 0.6 -0.4 -0.2
0.45 0.45 1 0.1 -0.3 0.6 0.3 0.4 0 -0.3
0.2 0.5 0.1 1 -0.5 0.35 0.1 0.1 -0.5 -0.45
-0.3 -0.1 -0.3 -0.5 1 -0.4 -0.3 -0.1 0.2 0.2
0.7 0.55 0.6 0.35 -0.4 1 0.8 0.45 -0.2 -0.45
0.75 0.4 0.3 0.1 -0.3 0.8 1 0.45 -0.1 -0.3
0.5 0.6 0.4 0.1 -0.1 0.45 0.45 1 0.1 -0.2
-0.3 -0.4 0 -0.5 0.2 -0.2 -0.1 0.1 1 0.4
-0.1 -0.2 -0.3 -0.45 0.2 -0.45 -0.3 -0.2 0.4 1
X:
74,5,31,3,1,70,10,33,2.23341895660268,0.157062163460068
28,4,33,5,1,79,6,27,5.12046377798829,0.220325965414615
50,5,25,6,1,22,6,25,5.30159547228126,0.872412543472342
57,6,28,4,1,68,8,32,3.15984307002093,0.416146637850857
3,2,24,2,5,13,5,26,5.67343014499931,0.0577950329752639
14,2,26,2,2,10,7,29,9.06785829990985,0.934074205443065
44,4,28,5,1,44,7,21,5.42065850071793,0.548631527895266
5,2,33,2,1,28,5,27,6.20318206281782,0.290048501210961
11,4,22,3,6,0,1,24,4.03623755225254,0.957568512711317
44,3,24,4,1,32,7,24,2.37927189790394,0.501248762456185
9,4,26,3,8,2,2,27,3.22981339284724,0.503169987795359
0,1,26,3,1,4,5,22,7.89070192294528,0.197457433434877
82,6,36,6,1,99,21,35,7.06320788829981,0.028794460115023
14,2,29,4,1,61,6,20,3.6072880812598,0.098227376700379
43,4,35,4,1,63,7,31,6.77870984467198,0.214665796131569
18,4,22,3,13,6,5,27,8.99358246254377,0.651270017590832
5,4,23,3,16,13,5,30,8.28688086731832,0.721969975400769
43,5,26,4,4,53,9,31,7.97772502071787,0.353029712547964
20,3,32,4,1,28,7,29,10.798626603001,0.0957968404766069
29,3,34,3,1,54,7,33,8.07654767655345,0.12789833440911
64,6,36,5,1,52,6,27,5.01031115288277,0.227213707375832
39,3,28,3,1,24,7,23,7.43487755343569,0.249640034501183
37,6,25,4,11,44,9,35,5.5032355276713,0.11938517249655
48,4,29,1,6,71,9,28,8.23945282250281,0.132089007413015
23,2,30,4,1,70,7,20,5.77133943691292,0.278093164942889
32,2,29,2,1,57,7,28,5.02332850681956,0.0564997416222468
24,4,32,3,3,76,7,26,4.41980969348719,0.126924860524014
77,8,38,5,1,72,9,33,5.82185328218035,0.403887530767775
35,4,29,3,3,32,5,27,4.93734072559835,0.533517794186407
81,5,31,4,1,89,13,36,3.42416260330659,0.0112578209955245
55,4,29,4,1,84,10,26,5.58067522245155,0.237789278373796
76,4,36,2,1,84,14,32,8.84597243864299,0.211736974295902
94,7,30,4,1,78,13,34,1.32162098550175,0.0131070843497378
11,2,31,4,1,67,6,25,8.61190778869737,0.189295277857546
8,2,21,5,1,6,5,17,1.34705535344652,0.111599252209999
58,8,25,8,1,80,10,31,2.79642227906519,0.268070673093873
99,8,34,4,1,86,11,35,6.55880838927309,0.816291579934669
33,6,33,3,5,53,5,32,6.95193404413019,0.238809100128272
88,5,37,2,1,93,11,33,8.94091508172299,0.350593238678953
47,5,25,5,1,51,8,31,2.45427759281462,0.0403708422090858
52,4,24,2,7,61,10,30,6.84155815955265,0.370793233604586
31,5,31,3,6,64,6,33,5.56501151829714,0.0513388086523122
66,7,25,7,1,72,10,33,3.61139843535345,0.0983785275602713
27,6,23,7,1,20,5,26,1.59135886490798,0.132078460417688
17,4,26,3,2,20,6,35,10.043013582644,0.428229329620904
44,5,36,5,1,34,6,32,4.99115468719162,0.0629110381705686
25,3,22,4,1,13,7,33,5.6758306298676,0.231167410670104
29,5,31,4,2,18,4,26,2.94996001899684,0.090982156173279
48,6,35,4,1,59,6,34,4.47637269514203,0.104865900124423
49,4,24,4,1,23,8,25,1.54581955061394,0.147949428181164
1,0,30,3,1,14,4,18,2.04983174748738,0.212663060730332
7,1,29,2,1,37,6,27,4.96899929417577,0.153351957444102
30,5,24,4,6,49,6,30,2.03582008140977,0.0324537205742672
67,7,29,3,2,44,8,38,7.96656814278783,1.10312776726888
88,5,29,5,1,78,15,28,4.18095013523519,0.0900998962310221
56,7,32,7,1,55,7,28,1.24674240784185,0.00930219807196409
93,8,42,4,1,92,11,30,0.309250747798959,0.0574966262960407
41,6,27,6,3,79,8,30,3.37150982036306,0.0172949709231034
57,5,35,6,1,92,10,34,2.67620553277322,0.0188740991288796
13,3,28,3,4,2,5,30,7.45681349315853,0.393417855238026
47,6,26,5,2,34,6,26,1.87310221657759,0.0944427287793805
37,3,34,2,2,69,8,24,8.39778172066075,0.922669131415915
95,8,35,4,1,69,10,33,4.77661864291373,0.365857150339902
48,6,35,6,1,90,9,32,6.11550778017784,0.00900520046707243
92,5,28,5,1,61,11,29,0.091538466966937,0.222760832159522
94,7,32,6,1,99,17,39,7.131626764651,0.0179249761858955
7,4,24,6,1,14,4,29,5.33773980999591,0.299652805308554
60,7,30,6,1,82,8,28,-2.63969013692936,0.0422966041369364
55,6,27,7,1,33,8,32,3.13396423335144,0.546822456145817
95,10,37,4,2,94,12,40,5.86769753154891,0.104500935762189
74,5,29,3,3,42,10,28,6.54455204595087,0.132993432111107
2,4,24,6,4,41,6,28,5.96617810962514,0.0982524906285107
54,8,35,4,2,43,5,34,3.17665286315826,0.243052375958043
44,7,34,5,1,32,5,35,4.11804074279752,0.0554038680857047
54,6,32,6,1,89,11,34,1.42097529251708,0.00276257970836014
50,6,35,3,2,25,5,39,10.6863593811095,0.427762111627913
43,4,27,4,1,37,7,29,4.47316736325653,0.640174578378135
14,3,22,3,2,12,6,29,5.09599881377966,0.537710747709665
42,6,25,7,1,41,7,25,1.77614814915751,0.164117175154388
