K:10
N:2000
Gap:1.57955408875449
Rho: 
1 0.8 0.45 0.2 -0.3 0.7 0.75 0.5 -0.3 -0.1
0.8 1 0.45 0.5 -0.1 0.55 0.4 0.6 -0.4 -0.2
0.45 0.45 1 0.1 -0.3 0.6 0.3 0.4 0 -0.3
0.2 0.5 0.1 1 -0.5 0.35 0.1 0.1 -0.5 -0.45
-0.3 -0.1 -0.3 -0.5 1 -0.4 -0.3 -0.1 0.2 0.2
0.7 0.55 0.6 0.35 -0.4 1 0.8 0.45 -0.2 -0.45
0.75 0.4 0.3 0.1 -0.3 0.8 1 0.45 -0.1 -0.3
0.5 0.6 0.4 0.1 -0.1 0.45 0.45 1 0.1 -0.2
-0.3 -0.4 0 -0.5 0.2 -0.2 -0.1 0.1 1 0.4
-0.1 -0.2 -0.3 -0.45 0.2 -0.45 -0.3 -0.2 0.4 1
X:
21,4,24,4,8,9,5,24,22,5
97,10,34,5,1,53,8,34,16,2
57,4,32,2,2,37,8,34,23,6
14,2,26,2,2,4,4,27,21,4
84,5,27,5,1,94,14,29,20,3
96,10,37,7,1,93,9,31,17,1
90,6,30,5,1,89,12,29,18,2
52,5,36,3,2,57,9,36,26,2
81,8,38,6,1,98,12,40,19,1
66,5,26,5,1,84,11,31,23,2
68,6,30,3,1,76,11,38,22,2
73,6,32,3,3,62,9,28,22,4
72,7,28,6,1,26,7,29,19,5
29,3,33,2,2,17,6,27,20,2
5,1,25,1,7,19,6,25,26,5
79,8,34,4,3,65,9,31,21,1
84,6,37,4,1,97,14,37,23,1
8,3,31,4,1,21,6,32,23,1
98,8,31,4,1,58,9,31,18,5
10,2,20,2,5,2,4,25,22,12
11,3,29,2,2,6,3,28,25,11
82,7,38,3,1,62,8,33,23,4
27,2,32,3,1,65,9,32,25,5
71,7,32,4,2,29,7,33,20,1
85,7,35,6,1,99,15,35,19,1
50,4,30,4,1,26,8,30,21,1
37,6,30,4,9,25,4,27,20,3
25,1,33,2,1,39,6,27,22,1
47,5,24,6,1,62,8,27,18,1
46,4,35,5,1,82,10,27,22,1
62,4,29,3,3,86,11,28,24,3
56,3,31,3,1,84,10,30,23,1
74,5,30,4,1,86,12,31,19,1
98,9,36,5,1,92,12,33,19,1
81,6,34,5,1,91,12,33,20,1
79,9,41,4,2,78,10,38,20,1
58,7,27,4,3,10,6,34,20,3
18,3,24,3,5,16,4,24,20,2
98,10,44,7,1,99,14,36,20,1
92,6,26,5,1,53,9,31,22,3
18,3,29,5,1,13,6,25,19,1
92,10,41,6,1,74,9,37,19,1
98,6,28,2,1,70,10,31,21,8
52,3,36,1,1,25,8,33,26,8
12,1,29,3,1,44,7,28,24,2
47,4,30,3,1,14,7,35,22,1
48,6,26,7,1,40,6,27,20,1
83,6,30,4,1,89,11,35,20,1
66,5,27,5,1,86,12,32,22,1
72,7,39,3,1,69,7,36,25,3
95,6,29,3,2,70,13,29,21,3
68,5,28,3,1,33,10,33,19,2
21,3,25,3,3,32,5,28,20,4
83,6,36,3,1,90,10,35,22,2
9,4,31,5,1,16,4,32,21,1
16,4,30,6,1,39,5,21,22,1
32,4,23,5,1,44,8,32,20,2
16,3,29,4,1,27,7,33,23,1
3,3,33,5,1,55,3,29,23,1
33,4,34,5,1,84,7,27,19,1
47,6,35,3,2,71,8,42,25,1
87,6,36,5,1,95,11,33,23,2
14,2,22,2,5,12,7,25,24,4
33,5,26,5,1,29,5,30,20,2
73,5,30,2,1,33,8,28,21,8
68,4,31,1,3,43,11,28,24,7
55,4,32,5,1,74,10,30,19,1
42,6,33,4,4,85,8,33,24,1
4,2,29,4,1,10,5,31,22,2
22,1,28,2,2,5,7,25,20,3
28,5,23,6,1,24,5,27,20,2
3,4,27,6,1,31,4,30,19,1
81,8,28,6,1,97,12,31,20,1
26,2,32,2,3,22,7,24,23,4
89,9,33,4,3,89,9,34,21,4
85,5,30,4,1,57,12,31,22,7
74,9,28,6,2,85,10,36,19,1
12,1,26,3,2,16,6,23,20,2
19,1,32,1,1,32,7,30,24,4
8,3,23,3,10,2,5,23,21,2
29,4,34,4,1,82,9,31,24,1
74,6,35,4,1,97,13,36,21,1
62,5,36,3,1,79,9,24,19,1
8,2,30,2,4,51,6,27,25,3
49,4,29,3,1,55,8,31,25,2
12,4,23,6,2,21,6,26,21,1
94,7,30,5,1,65,12,34,18,1
30,5,32,4,1,22,5,32,20,2
90,6,30,5,1,95,15,30,18,1
19,5,29,5,1,32,4,30,20,1
45,3,33,3,1,77,10,27,24,2
77,7,40,4,1,77,8,36,24,2
53,6,27,4,2,37,7,32,21,3
7,4,30,5,1,13,2,29,21,3
49,4,27,3,2,40,7,30,22,3
24,5,27,4,3,26,6,36,21,2
20,2,31,3,1,72,8,24,24,1
94,6,29,2,2,71,11,27,21,8
75,8,39,5,1,88,10,38,22,1
60,6,33,5,1,87,11,31,23,1
42,3,30,3,1,20,5,25,24,3
90,6,35,4,1,98,14,33,20,1
43,6,25,4,2,7,6,35,21,1
12,3,34,4,1,60,6,27,21,1
58,5,31,3,1,47,8,36,19,3
35,4,35,4,2,69,7,30,21,3
61,4,28,3,1,29,8,24,18,2
48,6,34,3,2,27,6,35,22,2
91,10,29,6,1,94,11,36,15,1
33,2,27,3,1,65,8,25,19,1
8,2,24,5,1,18,4,21,20,3
42,5,31,3,3,16,4,27,21,3
5,2,23,5,1,6,3,25,20,2
49,6,34,5,1,92,9,31,23,1
92,7,29,3,2,59,10,30,21,7
57,4,28,3,2,23,10,28,22,3
53,3,34,3,1,93,10,25,24,2
62,8,36,6,1,69,8,35,20,2
62,4,35,4,1,87,9,26,21,1
57,6,26,4,2,13,7,34,23,5
81,8,38,7,1,91,10,32,20,2
76,9,28,4,2,35,5,35,21,5
81,5,39,4,1,78,11,32,19,1
83,7,32,3,2,43,9,31,21,1
93,6,36,2,1,94,12,34,20,1
19,5,33,4,2,73,7,36,22,1
69,5,26,4,1,34,9,30,22,1
17,5,23,4,11,5,3,24,19,2
36,4,27,5,2,38,6,22,21,2
46,3,29,4,1,54,8,21,19,1
91,9,33,7,1,90,9,34,18,2
35,6,35,5,3,63,6,29,22,1
79,5,34,4,1,92,12,32,20,1
88,5,34,1,2,53,9,29,20,2
92,9,43,5,1,94,12,37,22,1
87,9,29,6,1,70,8,30,20,1
98,7,33,4,1,79,12,40,23,2
1,0,29,4,1,30,8,21,22,1
18,2,30,2,1,18,6,33,26,2
60,5,31,5,1,93,13,34,23,1
4,3,33,3,1,4,3,30,24,1
90,8,33,5,1,96,11,31,21,2
32,3,34,1,3,59,6,27,20,2
7,1,26,1,3,0,6,28,25,6
35,2,21,2,2,14,7,28,21,1
74,8,29,6,1,53,8,35,18,1
77,6,37,5,1,97,15,36,21,1
91,6,30,4,1,77,13,32,19,1
56,6,29,4,1,64,8,36,23,6
83,7,27,4,2,41,8,34,20,7
95,9,29,6,1,92,13,39,21,2
43,3,33,1,1,38,8,32,25,3
51,4,36,4,1,48,6,28,22,1
47,3,34,2,1,77,8,29,23,1
15,3,25,3,2,0,4,29,20,2
48,4,34,4,1,80,11,34,23,1
26,5,35,6,1,32,5,33,23,3
91,8,28,3,4,48,10,32,21,1
71,6,32,2,1,65,8,37,24,6
24,4,32,3,6,65,7,32,23,1
96,13,31,7,1,71,9,32,15,1
92,10,30,6,1,90,11,36,19,2
47,7,32,4,4,35,7,36,21,1
75,8,33,5,1,86,9,28,17,1
39,3,23,1,3,19,7,29,20,4
47,3,25,4,1,66,9,23,18,3
1,0,15,3,2,1,5,17,19,4
